chr	lefts	rights	dxy	fst	oldfst	pix	piy	dtilde	dminusx	dxy.snp
chrIII	0	1e+05	0.00595306666666667	0.14734150184871	0.0876084605586926	0.00379033333333333	0.0024616	0.00462433333333333	0.00349146666666667	0.153232089232089
chrIII	1e+05	2e+05	0.00540903333333333	0.12593263784557	0.0764883700580468	0.00384966666666667	0.002369925	0.00392929166666667	0.00303910833333333	0.146665762834418
chrIII	2e+05	3e+05	0.0073535	0.14232747121406	0.0844850260162277	0.00456262222222222	0.0032673875	0.00605826527777778	0.0040861125	0.150933908045977
chrIII	3e+05	4e+05	0.00506451666666667	0.116723076709248	0.0695986420110198	0.00367386666666667	0.002684625	0.004075275	0.00237989166666667	0.147524516943393
chrIII	4e+05	5e+05	0.00515588333333333	0.122463364538917	0.0706158481345096	0.00394666666666667	0.002308425	0.00351764166666667	0.00284745833333333	0.141102444809341
chrIII	5e+05	6e+05	0.00540523333333333	0.131931825412264	0.07671042901058	0.00382717777777778	0.0024148	0.00399285555555556	0.00299043333333333	0.147966967789032
chrIII	6e+05	7e+05	0.00636523333333333	0.141401869176506	0.0853860636443717	0.0045308	0.002550225	0.00438465833333333	0.00381500833333333	0.15929012345679
chrIII	7e+05	8e+05	0.00644258333333333	0.130243728035387	0.0763110268503528	0.00489282222222222	0.002914575	0.00446433611111111	0.00352800833333333	0.15438733125649
chrIII	8e+05	9e+05	0.00703271666666667	0.141462681513379	0.0794536820200353	0.00510306666666667	0.002821875	0.004751525	0.00421084166666667	0.147994879349046
chrIII	9e+05	1e+06	0.0074974	0.123824353204264	0.0728225410568657	0.00577708888888889	0.003179325	0.00489963611111111	0.004318075	0.143298929663609
chrIII	1e+06	1100000	0.00825803333333333	0.129929908871872	0.0768809445371325	0.00608031111111111	0.0032175875	0.00539530972222222	0.00504044583333333	0.14142889764229
chrIII	1100000	1200000	0.00841301666666667	0.131055580822283	0.0789571776901691	0.00593086666666667	0.00380385	0.006286	0.00460916666666667	0.15285277374031
chrIII	1200000	1300000	0.00893658333333333	0.143727501504175	0.0812875571660783	0.00590546666666667	0.003544875	0.00657599166666667	0.00539170833333333	0.143790560471976
chrIII	1300000	1400000	0.00685248333333333	0.125398398034618	0.0730696233462455	0.00474184444444444	0.003255925	0.00536656388888889	0.00359655833333333	0.140794808574755
chrIII	1400000	1500000	0.00652335	0.123067801410398	0.0733134456203544	0.00476248888888889	0.003086675	0.00484753611111111	0.003436675	0.14708793686584
chrIII	1500000	1600000	0.00696071666666667	0.123505003678297	0.0724250121470134	0.00492135555555556	0.0031447125	0.00518407361111111	0.00381600416666667	0.139075258075258
chrIII	1600000	1700000	0.00698791666666667	0.125131912223375	0.0701170197803396	0.00510791111111111	0.0029771875	0.00485719305555556	0.00401072916666667	0.133868135376756
chrIII	1700000	1800000	0.00618241666666667	0.125112874799026	0.0713175564087037	0.00454528888888889	0.0029316625	0.00456879027777778	0.00325075416666667	0.14455030784818
chrIII	1800000	1900000	0.00703088333333333	0.1365655727096	0.0766950455719755	0.00530208888888889	0.002784375	0.00451316944444445	0.00424650833333333	0.144847205054251
chrIII	1900000	2e+06	0.00712521666666667	0.130329154689315	0.0736643048243953	0.00507504444444444	0.003184325	0.00523449722222222	0.00394089166666667	0.140177388681225
