chr	lefts	rights	dxy	fst	oldfst	pix	piy	dtilde	dminusx	dxy.snp
chrIII	0	1e+05	0.00596003333333333	0.162453408049984	0.0909906347276098	0.00363377777777778	0.0024616	0.00478785555555556	0.00349843333333333	0.153411411411411
chrIII	1e+05	2e+05	0.0054433	0.138768393993391	0.0799197583627881	0.00380871111111111	0.002369925	0.00400451388888889	0.003073375	0.147594902386117
chrIII	2e+05	3e+05	0.00729435	0.159514022591417	0.0888917428849951	0.00406915555555556	0.0032673875	0.00649258194444445	0.0040269625	0.149719827586207
chrIII	3e+05	4e+05	0.0049946	0.129338364624548	0.0726751253599631	0.0033936	0.002684625	0.004285625	0.002309975	0.145487911447713
chrIII	4e+05	5e+05	0.00513236666666667	0.135390260732009	0.0741793382554687	0.00371128888888889	0.002308425	0.00372950277777778	0.00282394166666667	0.140458857872651
chrIII	5e+05	6e+05	0.00544986666666667	0.145789180879742	0.0819739878256199	0.00365297777777778	0.0024148	0.00421168888888889	0.00303506666666667	0.149188794598047
chrIII	6e+05	7e+05	0.00643636666666667	0.156989923089816	0.0903202785744462	0.00438115555555556	0.002550225	0.00460543611111111	0.00388614166666667	0.16107023690357
chrIII	7e+05	8e+05	0.00653876666666667	0.138796537031899	0.0792267795854259	0.00495075555555555	0.002914575	0.00450258611111111	0.00362419166666667	0.156692227813723
chrIII	8e+05	9e+05	0.00699023333333333	0.151592490744472	0.0816021867265064	0.0049088	0.002821875	0.00490330833333333	0.00416835833333333	0.147100869809203
chrIII	9e+05	1e+06	0.0074019	0.133586505900683	0.0752956051034238	0.0054064	0.003179325	0.005174825	0.004222575	0.141473623853211
chrIII	1e+06	1100000	0.00829541666666667	0.144132989112954	0.080989953293304	0.00589031111111111	0.0032175875	0.00562269305555556	0.00507782916666667	0.142069132842382
chrIII	1100000	1200000	0.0083887	0.142155995835076	0.0814865855486312	0.00573813333333333	0.00380385	0.00645441666666667	0.00458485	0.152410973837209
chrIII	1200000	1300000	0.00886093333333333	0.158720527595303	0.0851191501971273	0.00544355555555555	0.003544875	0.00696225277777778	0.00531605833333333	0.14257334406007
chrIII	1300000	1400000	0.0068711	0.137349326337523	0.0761672142562102	0.00463733333333333	0.003255925	0.00548969166666667	0.003615175	0.141177316622149
chrIII	1400000	1500000	0.00658546666666667	0.132585773162398	0.0763227686321537	0.00473884444444444	0.003086675	0.00493329722222222	0.00349879166666667	0.148488538143555
chrIII	1500000	1600000	0.00695825	0.135010152722472	0.0746939286490561	0.00481422222222222	0.0031447125	0.00528874027777778	0.0038135375	0.139025974025974
chrIII	1600000	1700000	0.00698161666666667	0.140890214923232	0.0748175624075092	0.00475004444444444	0.0029771875	0.00520875972222222	0.00400442916666667	0.133747445721584
chrIII	1700000	1800000	0.00610701666666667	0.137440608081309	0.0741350205385974	0.00423395555555555	0.0029316625	0.00480472361111111	0.00317535416666667	0.142787389915049
chrIII	1800000	1900000	0.0071114	0.149139241209704	0.0798235988180492	0.00528764444444444	0.002784375	0.00460813055555556	0.004327025	0.146505974454058
chrIII	1900000	2e+06	0.00707233333333333	0.142011998512878	0.0771105874278072	0.00476	0.003184325	0.00549665833333333	0.00388800833333333	0.139136992589678
chrIII	2e+06	2100000	0.00687295	0.134347216282291	0.072171807929244	0.0048848	0.0032927125	0.0052808625	0.0035802375	0.140493663123467
chrIII	2100000	2200000	0.00742436666666667	0.143575668343884	0.0747408454931875	0.00497742222222222	0.003183275	0.00563021944444445	0.00424109166666667	0.133363870426921
chrIII	2200000	2300000	0.00899303333333333	0.141631795311308	0.0756113386876303	0.00601031111111111	0.00402855	0.00701127222222222	0.00496448333333333	0.136237438771903
chrIII	2300000	2400000	0.00956401666666667	0.157343531642776	0.0828941961898614	0.00626417777777778	0.0038093875	0.00710922638888889	0.00575462916666667	0.141020593728497
chrIII	2400000	2500000	0.00818976666666667	0.153791993411757	0.0816574884212777	0.00578933333333333	0.003392275	0.00579270833333333	0.00479749166666667	0.148715574117789
chrIII	2500000	2600000	0.00957671666666667	0.149216193335156	0.0818607083338222	0.00670417777777778	0.0039375375	0.00681007638888889	0.00563917916666667	0.146837115404273
chrIII	2600000	2700000	0.00822208333333333	0.140201036700851	0.0764797724351872	0.00551591111111111	0.0037151375	0.00642130972222222	0.00450694583333333	0.13933372874654
chrIII	2700000	2800000	0.00711913333333333	0.131181910677984	0.0720092866647411	0.00520444444444444	0.003376975	0.00529166388888889	0.00374215833333333	0.140168012075868
chrIII	2800000	2900000	0.00990821666666667	0.162372963012666	0.0896328435579438	0.00614222222222222	0.0038832625	0.00764925694444445	0.00602495416666667	0.150924854023864
chrIII	2900000	3e+06	0.00804423333333333	0.159809367703897	0.089477162912207	0.00498631111111111	0.003619325	0.00667724722222222	0.00442490833333333	0.155684794529385
chrIII	3e+06	3100000	0.00732926666666667	0.14945416803052	0.0764260598352117	0.00498702222222222	0.003101225	0.00544346944444444	0.00422804166666667	0.136587153683687
chrIII	3100000	3200000	0.00727723333333333	0.157133267668021	0.0854664376338492	0.00447324444444444	0.0033323	0.00613628888888889	0.00394493333333333	0.150729770781552
chrIII	3200000	3300000	0.00517506666666667	0.125939747894095	0.0742138054971632	0.0037024	0.002927	0.00439966666666667	0.00224806666666667	0.158501276161307
chrIII	3300000	3400000	0.0044311	0.131155697112315	0.0806285023231442	0.00309031111111111	0.00278375	0.00412453888888889	0.00164735	0.172954722872756
chrIII	3400000	3500000	0.00560113333333333	0.145525684073057	0.092470456357296	0.00380177777777778	0.00305085	0.00485020555555556	0.00255028333333333	0.186828997109184
chrIII	3500000	3600000	0.00629728333333333	0.158195980058191	0.0955767379518235	0.00401777777777778	0.0033855875	0.00566509305555556	0.00291169583333333	0.179716990106545
chrIII	3600000	3700000	0.00680526666666667	0.179857990654027	0.106316912323989	0.00453048888888889	0.0024738	0.00474857777777778	0.00433146666666667	0.182105075372402
chrIII	3700000	3800000	0.00811616666666667	0.158449781091772	0.09305575858374	0.00539057777777778	0.0034892	0.00621478888888889	0.00462696666666667	0.165332382698445
chrIII	3800000	3900000	0.00802838333333333	0.177728476630866	0.1026985893523	0.00489333333333333	0.0031696625	0.0063047125	0.00485872083333333	0.172393887338057
chrIII	3900000	4e+06	0.00614776666666667	0.17155858040001	0.0971567304521793	0.00381351111111111	0.00269545	0.00502970555555556	0.00345231666666667	0.169173546138323
chrIII	4e+06	4100000	0.00667755	0.169077739632806	0.0927432323889041	0.00390115555555556	0.0031116375	0.00588803194444444	0.0035659125	0.157675324675325
chrIII	4100000	4200000	0.00602758333333333	0.180106004239702	0.0977202861066831	0.00353191111111111	0.0028737375	0.00536940972222222	0.00315384583333333	0.167712391022074
chrIII	4200000	4300000	0.0064992	0.248846249860393	0.150506159618113	0.00367146666666667	0.00201555	0.00484328333333333	0.00448365	0.23014164305949
chrIII	4300000	4400000	0.00323815	0.120608682805307	0.0672322552974752	0.00233724444444444	0.0018519375	0.00275284305555556	0.0013862125	0.140911662315057
chrIII	4400000	4500000	0.00683421666666667	0.15442570951076	0.0797540373169492	0.00446968888888889	0.0030896125	0.00545414027777778	0.00374460416666667	0.144181786216596
chrIII	4500000	4600000	0.0047834	0.169227400024831	0.0892597101628475	0.00315502222222222	0.002076	0.00370437777777778	0.0027074	0.159181364392679
chrIII	4600000	4700000	0.0064149	0.164562787682843	0.0834667878071224	0.00385813333333333	0.002910525	0.00546729166666667	0.003504375	0.146693345529385
chrIII	4700000	4800000	0.00617731666666667	0.190948180366714	0.100173724371088	0.00360231111111111	0.0023976875	0.00497269305555556	0.00377962916666667	0.165257267701088
chrIII	4800000	4900000	0.0060667	0.1516951979329	0.0780115294978912	0.00396728888888889	0.00288835	0.00498776111111111	0.00317835	0.146680367504836
