chr	lefts	rights	dxy	fst	oldfst	pix	piy	dtilde	dminusx	dxy.snp
chrIII	0	1e+05	0.00665792753623188	0.153182589340825	0.0928558553147086	0.00398275555555555	0.00324458412098299	0.00591975610165932	0.0034133434152489	0.171375226157835
chrIII	1e+05	2e+05	0.00608595652173913	0.129597312158801	0.0810334603682744	0.00383317777777778	0.00332375236294896	0.00557653110691031	0.00276220415879017	0.165020513062341
chrIII	2e+05	3e+05	0.0079425652173913	0.140874733637679	0.0842588205706479	0.00472604444444444	0.00408014177693762	0.00729666254988448	0.00386242344045369	0.163024737631184
chrIII	3e+05	4e+05	0.0053346231884058	0.109276038294196	0.0644260709313874	0.00373531111111111	0.00335380907372401	0.00495312115101869	0.00198081411468179	0.155392461066292
chrIII	4e+05	5e+05	0.00525313043478261	0.113340591859966	0.0650452165107685	0.0036674	0.00296941398865785	0.00455514442344045	0.00228371644612476	0.14376383236953
chrIII	5e+05	6e+05	0.00557857971014493	0.11497965837197	0.0660983527459995	0.00383593333333333	0.00333442344045369	0.00507706981726528	0.00224415626969124	0.152712283332738
chrIII	6e+05	7e+05	0.00639057971014493	0.126903536531786	0.07634537082643	0.00437135555555556	0.00329310964083176	0.00531233379542113	0.00309747006931317	0.159924417170794
chrIII	7e+05	8e+05	0.00662314492753623	0.119921948753927	0.0692863212187196	0.00477335555555556	0.00373289224952741	0.00558268162150809	0.00289025267800882	0.158714232627276
chrIII	8e+05	9e+05	0.00704730434782609	0.123698163646034	0.06851295595883	0.0049402	0.00377950850661626	0.00588661285444234	0.00326779584120983	0.148301859171424
chrIII	9e+05	1e+06	0.00803682608695652	0.117510904357774	0.069221828599132	0.00570304444444444	0.00438620982986767	0.00671999147237975	0.00365061625708885	0.153609061295041
chrIII	1e+06	1100000	0.00890082608695652	0.122675961503216	0.0730088998499189	0.00596755555555555	0.00473635160680529	0.00766962213820626	0.00416447448015123	0.152437507911569
chrIII	1100000	1200000	0.00896740579710145	0.127692903956081	0.0766296623849812	0.0060274	0.00479780718336484	0.00773781298046629	0.00416959861373661	0.162925250674082
chrIII	1200000	1300000	0.00905240579710145	0.128112296802727	0.0726004037553025	0.0059048	0.00462534971644612	0.00777295551354757	0.00442705608065532	0.145654156027376
chrIII	1300000	1400000	0.00682157971014493	0.102318606857188	0.0584227262083675	0.00492706666666667	0.00411245746691871	0.00600697051039698	0.00270912224322621	0.140159846109409
chrIII	1400000	1500000	0.00644607246376812	0.108843833243806	0.0626557624061864	0.00472475555555556	0.00367026465028355	0.00539158155849611	0.00277580781348456	0.145345489600183
chrIII	1500000	1600000	0.00782269565217391	0.128409342958889	0.0763785442534692	0.00495611111111111	0.00426556710775047	0.00713215164881327	0.00355712854442344	0.15629761542805
chrIII	1600000	1700000	0.00743188405797101	0.117884594743208	0.0669819364000681	0.00496522222222222	0.00411915879017013	0.00658582062591892	0.00331272526780088	0.142373257815537
chrIII	1700000	1800000	0.00648984057971014	0.122036036118874	0.0697634108745961	0.00456786666666667	0.00359538752362949	0.00551736143667297	0.00289445305608065	0.151738147760349
chrIII	1800000	1900000	0.00747369565217391	0.128167409209173	0.0709488727946122	0.00515875555555555	0.0040856427221172	0.00640058281873556	0.00338805293005671	0.153969832142025
chrIII	1900000	2e+06	0.00733684057971014	0.123976940404765	0.0690251310929542	0.00501366666666667	0.00382578449905482	0.0061489584120983	0.00351105608065532	0.144340755060204
chrIII	2e+06	2100000	0.00740894202898551	0.11965299783433	0.0680936111959881	0.00517688888888889	0.00420606805293006	0.00643812119302667	0.00320287397605545	0.151450164124806
chrIII	2100000	2200000	0.00781972463768116	0.123072612611381	0.0689312746761786	0.00515695555555556	0.00419142722117202	0.00685419630329763	0.00362829741650914	0.140465684168873
chrIII	2200000	2300000	0.00955014492753623	0.120369789181862	0.0684362700802196	0.006174	0.00547705103969754	0.00885319596723377	0.00407309388783869	0.144677244774068
chrIII	2300000	2400000	0.0100050434782609	0.135046784903611	0.0756277925484981	0.00654102222222222	0.00488258034026465	0.0083466015963033	0.00512246313799622	0.147523495698332
chrIII	2400000	2500000	0.0080734347826087	0.121494481762965	0.0667811505895216	0.00580131111111111	0.00427629489603025	0.00654841856752783	0.00379713988657845	0.146603137508783
chrIII	2500000	2600000	0.0103613333333333	0.134387992337931	0.077496663474848	0.00694177777777778	0.00536304347826087	0.00878259903381642	0.00499828985507246	0.158867423080855
chrIII	2600000	2700000	0.00868979710144928	0.119839448156646	0.0697184927167879	0.00571295555555555	0.00492055765595463	0.00789739920184835	0.00376923944549464	0.147259737357215
chrIII	2700000	2800000	0.00753160869565217	0.114783775676421	0.066126664230992	0.00531264444444444	0.00430025519848771	0.00651921944969544	0.00323135349716446	0.148289204482224
chrIII	2800000	2900000	0.0107046811594203	0.147965545032172	0.0887342499301845	0.00619713333333333	0.0051742438563327	0.00968179168241966	0.00553043730308759	0.163056834111505
chrIII	2900000	3e+06	0.00833834782608696	0.135788805074123	0.081231506964218	0.00523048888888889	0.00449500945179584	0.00760286838899391	0.00384333837429111	0.16137696586195
chrIII	3e+06	3100000	0.00916955072463768	0.158134603537523	0.0891754212270865	0.00484951111111111	0.00538011342155009	0.00970015303507666	0.00378943730308759	0.170882421256759
chrIII	3100000	3200000	0.00848497101449275	0.153808273380653	0.0894560131841079	0.004688	0.00497069943289225	0.008767670447385	0.0035142715816005	0.175745050010206
chrIII	3200000	3300000	0.00602550724637681	0.128454799716798	0.0825808957444285	0.00375193333333333	0.00399706994328923	0.0062706438563327	0.00202843730308759	0.184548460838493
chrIII	3300000	3400000	0.00422173913043478	0.110526103354918	0.0704485272359801	0.00315504444444444	0.0027253213610586	0.00379201604704894	0.00149641776937618	0.164782948104402
chrIII	3400000	3500000	0.00551411594202899	0.120925601031691	0.0801464874082619	0.00400511111111111	0.00336633270321361	0.00487533753413149	0.00214778323881537	0.183926482389226
chrIII	3500000	3600000	0.00650679710144928	0.136606403793141	0.0891606294163566	0.00413046666666667	0.00412324196597353	0.00649957240075614	0.00238355513547574	0.185696264310767
chrIII	3600000	3700000	0.00710997101449275	0.158998738180094	0.0990072421046502	0.00456813333333333	0.00341896030245747	0.00596079798361689	0.00369101071203529	0.19025879086146
chrIII	3700000	3800000	0.00866459420289855	0.1396240469994	0.086521970049333	0.00571233333333333	0.00471186200378072	0.00766412287334594	0.00395273219911783	0.176504261619445
chrIII	3800000	3900000	0.00851502898550725	0.159218893909756	0.0967553080877412	0.00498242222222222	0.00443896975425331	0.00797157651753833	0.00407605923125394	0.182843654402131
chrIII	3900000	4e+06	0.00665104347826087	0.148431221040453	0.0897367618673294	0.00390488888888889	0.00396492438563327	0.00671107897500525	0.0026861190926276	0.183022660381422
chrIII	4e+06	4100000	0.00741728985507246	0.160642372378273	0.0922508263574878	0.00400946666666667	0.00410613421550095	0.00751395740390674	0.00331115563957152	0.17514261759321
chrIII	4100000	4200000	0.00618695652173913	0.16405185516717	0.0902422141528925	0.00357602222222222	0.00325547258979206	0.00586640688930897	0.00293148393194707	0.172146814739542
chrIII	4200000	4300000	0.00600733333333333	0.21597166844404	0.127334570807127	0.00383337777777778	0.0019942438563327	0.00416819941188826	0.00401308947700063	0.212724268177526
chrIII	4300000	4400000	0.00372197101449275	0.126613977618667	0.075538626333852	0.00239533333333333	0.00233422495274102	0.00366086263390044	0.00138774606175173	0.161965666427013
