chr	lefts	rights	dxy	fst	oldfst	pix	piy	dtilde	dminusx	dxy.snp
chrIII	0	1e+05	0.00396728888888889	0.0220743559233389	0.0110854744932907	0.00363377777777778	0.00398275555555555	0.00431626666666667	-1.54666666666668e-05	0.102118118118118
chrIII	1e+05	2e+05	0.00400033333333333	0.023586782021432	0.0128102831857181	0.00380871111111111	0.00383317777777778	0.0040248	0.000167155555555556	0.108468908170644
chrIII	2e+05	3e+05	0.00458808888888889	0.0229596415694491	0.0116777487292888	0.00406915555555556	0.00472604444444444	0.00524497777777778	-0.000137955555555555	0.0941725962415617
chrIII	3e+05	4e+05	0.00372388888888889	0.0235946031706053	0.0122268566969143	0.0033936	0.00373531111111111	0.0040656	-1.14222222222225e-05	0.108473314561284
chrIII	4e+05	5e+05	0.00386486666666667	0.0234470580093216	0.012025119515454	0.00371128888888889	0.0036674	0.00382097777777778	0.000197466666666667	0.105770844736362
chrIII	5e+05	6e+05	0.00391935555555556	0.0235035561605943	0.0120316589160447	0.00365297777777778	0.00383593333333333	0.00410231111111111	8.34222222222229e-05	0.107291419533412
chrIII	6e+05	7e+05	0.00456931111111111	0.0221354891283416	0.0118488016129937	0.00438115555555556	0.00437135555555556	0.00455951111111111	0.000197955555555556	0.11434712490268
chrIII	7e+05	8e+05	0.00510451111111111	0.0241663074468796	0.0124624715134639	0.00495075555555555	0.00477335555555556	0.00492711111111111	0.000331155555555555	0.12232233671486
chrIII	8e+05	9e+05	0.00514437777777778	0.0228354278784486	0.0113744650227878	0.0049088	0.0049402	0.00517577777777778	0.000204177777777777	0.108257108118219
chrIII	9e+05	1e+06	0.00579624444444444	0.0220829187876965	0.0115268446500763	0.0054064	0.00570304444444444	0.00609288888888889	9.31999999999999e-05	0.110784488617057
chrIII	1e+06	1100000	0.00621724444444444	0.0242073330893799	0.012516173762089	0.00589031111111111	0.00596755555555555	0.00629448888888889	0.000249688888888889	0.106477897661319
chrIII	1100000	1200000	0.00614602222222222	0.0229604097282987	0.0122060608402983	0.00573813333333333	0.0060274	0.00643528888888889	0.000118622222222223	0.111664647932817
chrIII	1200000	1300000	0.00592968888888889	0.0234329215886019	0.0116617902612302	0.00544355555555555	0.0059048	0.00639093333333333	2.48888888888894e-05	0.0954093143827657
chrIII	1300000	1400000	0.00501746666666667	0.0243439130635297	0.0123195105558812	0.00463733333333333	0.00492706666666667	0.0053072	9.04e-05	0.103091569070612
chrIII	1400000	1500000	0.00498248888888889	0.0247503578854781	0.0129583609943811	0.00473884444444444	0.00472475555555556	0.0049684	0.000257733333333334	0.112344732556683
chrIII	1500000	1600000	0.00508971111111111	0.0220888620647233	0.0112143453559364	0.00481422222222222	0.00495611111111111	0.0052316	0.000133599999999999	0.10169252969253
chrIII	1600000	1700000	0.00509424444444444	0.0245707350799546	0.0122053479046595	0.00475004444444444	0.00496522222222222	0.00530942222222222	0.000129022222222223	0.097590889740315
chrIII	1700000	1800000	0.00461306666666667	0.0245213887269649	0.012269294336148	0.00423395555555555	0.00456786666666667	0.00494697777777778	4.51999999999996e-05	0.107857532538384
chrIII	1800000	1900000	0.00546573333333333	0.0231446742338172	0.0114245239934541	0.00528764444444444	0.00515875555555555	0.00533684444444444	0.000306977777777778	0.112602664469166
chrIII	1900000	2e+06	0.00510033333333333	0.0218596014316797	0.0107685307859386	0.00476	0.00501366666666667	0.005354	8.66666666666672e-05	0.100341005967604
chrIII	2e+06	2100000	0.00528373333333333	0.0246613588569645	0.0122399385332604	0.0048848	0.00517688888888889	0.00557582222222222	0.000106844444444445	0.108007631507223
chrIII	2100000	2200000	0.00531077777777778	0.0237814583958317	0.0114827663315961	0.00497742222222222	0.00515695555555556	0.00549031111111111	0.000153822222222222	0.0953974811887512
chrIII	2200000	2300000	0.00637453333333333	0.0225001079751613	0.01104724283404	0.00601031111111111	0.006174	0.00653822222222222	0.000200533333333332	0.0965692066858557
chrIII	2300000	2400000	0.00667795555555556	0.0227005718957407	0.0109754018351716	0.00626417777777778	0.00654102222222222	0.0069548	0.000136933333333334	0.0984658737180117
chrIII	2400000	2500000	0.0060946	0.0250549894942779	0.0124114783621555	0.00578933333333333	0.00580131111111111	0.00610657777777778	0.000293288888888889	0.110670056291992
chrIII	2500000	2600000	0.00710662222222222	0.0211651709451496	0.0106961673467055	0.00670417777777778	0.00694177777777778	0.00734422222222222	0.000164844444444445	0.108963848853453
chrIII	2600000	2700000	0.00588384444444444	0.0234987467667483	0.0118310077349617	0.00551591111111111	0.00571295555555555	0.00608088888888889	0.00017088888888889	0.0997092771469996
