chr	lefts	rights	dxy	fst	oldfst	pix	piy	dtilde	dminusx	dxy.snp
chrIII	0	1e+05	0.0066181884057971	0.165877818697849	0.0976907205098269	0.00363377777777778	0.00324458412098299	0.00622899474900231	0.00337360428481411	0.170352339917557
chrIII	1e+05	2e+05	0.00613097101449275	0.13881851378454	0.0848042601834511	0.00380871111111111	0.00332375236294896	0.0056460122663306	0.00280721865154379	0.166241079568676
chrIII	2e+05	3e+05	0.00782789855072464	0.157579575711728	0.0909187576612615	0.00406915555555556	0.00408014177693762	0.0078388847721067	0.00374775677378702	0.160671152518979
chrIII	3e+05	4e+05	0.00524134782608696	0.119589160699385	0.0688343086344261	0.0033936	0.00335380907372401	0.00520155689981096	0.00188753875236295	0.152675439151965
chrIII	4e+05	5e+05	0.00536385507246377	0.124536927170051	0.0703118994942023	0.00371128888888889	0.00296941398865785	0.00462198017223272	0.00239444108380592	0.146794063285817
chrIII	5e+05	6e+05	0.00559504347826087	0.125643658013686	0.0710249531339341	0.00365297777777778	0.00333442344045369	0.00527648914093678	0.00226062003780718	0.15316297504136
chrIII	6e+05	7e+05	0.00653508695652174	0.137713290541363	0.0817457270180462	0.00438115555555556	0.00329310964083176	0.00544704104179794	0.00324197731568998	0.163540714627671
chrIII	7e+05	8e+05	0.0067595652173913	0.12650790149207	0.0714846948761802	0.00495075555555555	0.00373289224952741	0.00554170191136316	0.00302667296786389	0.161983350524594
chrIII	8e+05	9e+05	0.00706486956521739	0.130983123392247	0.0711145745690232	0.0049088	0.00377950850661626	0.00593557807183365	0.00328536105860113	0.148671497584541
chrIII	9e+05	1e+06	0.00797357971014493	0.126124462351232	0.0726324550963802	0.0054064	0.00438620982986767	0.0069533895400126	0.00358736988027725	0.152400223817755
chrIII	1e+06	1100000	0.00894542028985507	0.131565638177594	0.0769700667947696	0.00589031111111111	0.00473635160680529	0.00779146078554925	0.00420906868304978	0.153201238051979
chrIII	1100000	1200000	0.00890252173913043	0.137714596843037	0.0802918134573595	0.00573813333333333	0.00479780718336484	0.00796219558916194	0.00410471455576559	0.161746397876643
chrIII	1200000	1300000	0.00893573913043478	0.138256190381254	0.0768584292465377	0.00544355555555555	0.00462534971644612	0.00811753329132535	0.00431038941398866	0.143776977159047
chrIII	1300000	1400000	0.0068164347826087	0.114274784978618	0.0639347112177473	0.00463733333333333	0.00411245746691871	0.00629155891619408	0.00270397731568998	0.14005413566075
chrIII	1400000	1500000	0.00660159420289855	0.119706006737639	0.0680718261538504	0.00473884444444444	0.00367026465028355	0.00553301440873766	0.002931329552615	0.148852180448671
chrIII	1500000	1600000	0.00783766666666667	0.13909644894293	0.0804841790486963	0.00481422222222222	0.00426556710775047	0.00728901155219492	0.00357209955891619	0.156596736596737
chrIII	1600000	1700000	0.00748595652173913	0.13006790773991	0.0716370181517706	0.00475004444444444	0.00411915879017013	0.00685507086746482	0.003366797731569	0.143409128768949
chrIII	1700000	1800000	0.00644446376811594	0.132638651138742	0.073653681658759	0.00423395555555555	0.00359538752362949	0.00580589573618988	0.00284907624448645	0.150677198225764
chrIII	1800000	1900000	0.00755407246376812	0.135134641147704	0.0727176931763086	0.00528764444444444	0.0040856427221172	0.00635207074144087	0.00346842974165091	0.155625720308367
chrIII	1900000	2e+06	0.00728075362318841	0.132914790147283	0.071857140138645	0.00476	0.00382578449905482	0.00634653812224323	0.00345496912413358	0.143237332740279
chrIII	2e+06	2100000	0.00738402898550725	0.129843352077935	0.0726188494041765	0.0048848	0.00420606805293006	0.0067052970384373	0.00317796093257719	0.15094090321969
chrIII	2100000	2200000	0.00784865217391304	0.133096830586746	0.0727525876550147	0.00497742222222222	0.00419142722117202	0.00706265717286284	0.00365722495274102	0.140985309393085
chrIII	2200000	2300000	0.00960095652173913	0.130957341460324	0.0721544994532946	0.00601031111111111	0.00547705103969754	0.00906769645032556	0.00412390548204159	0.145447000783807
chrIII	2300000	2400000	0.0100098985507246	0.1460090444439	0.0798076567020844	0.00626417777777778	0.00488258034026465	0.00862830111321151	0.00512731821045999	0.147595083319443
chrIII	2400000	2500000	0.00828214492753623	0.136221459888634	0.0728971567626304	0.00578933333333333	0.00427629489603025	0.00676910649023314	0.00400585003150599	0.150393043899332
chrIII	2500000	2600000	0.010397884057971	0.145428210964279	0.0815887494508275	0.00670417777777778	0.00536304347826087	0.00905674975845411	0.00503484057971014	0.159427845108418
chrIII	2600000	2700000	0.00869647826086956	0.129091551836719	0.0733947053740368	0.00551591111111111	0.00492055765595463	0.00810112480571308	0.00377592060491493	0.147372958157424
chrIII	2700000	2800000	0.00764760869565217	0.127599187421057	0.0710224262333784	0.00520444444444444	0.00430025519848771	0.00674341944969544	0.00334735349716446	0.150573118638554
chrIII	2800000	2900000	0.0108725652173913	0.160311705585039	0.0933544022013109	0.00614222222222222	0.0051742438563327	0.00990458685150179	0.0056983213610586	0.165614093181893
chrIII	2900000	3e+06	0.0082623768115942	0.14441413316602	0.0840995019733991	0.00498631111111111	0.00449500945179584	0.00777107515227893	0.00376736735979836	0.159906653988663
chrIII	3e+06	3100000	0.00931069565217391	0.166936494625827	0.0922723896869554	0.00498702222222222	0.00538011342155009	0.00970378685150178	0.00393058223062382	0.173512777714758
chrIII	3100000	3200000	0.00852295652173913	0.164853233598556	0.0943433066347989	0.00447324444444444	0.00497069943289225	0.00902041151018694	0.00355225708884688	0.176531825222434
chrIII	3200000	3300000	0.00613889855072464	0.139876707723336	0.0879102616380659	0.0037024	0.00399706994328923	0.00643356849401386	0.00214182860743541	0.188021395121735
chrIII	3300000	3400000	0.00427798550724638	0.121926494891178	0.075049993147302	0.00309031111111111	0.0027253213610586	0.00391299575719387	0.00155266414618778	0.166978357035378
chrIII	3400000	3500000	0.00546878260869565	0.129617849380427	0.0834863466156117	0.00380177777777778	0.00336633270321361	0.00503333753413149	0.00210244990548204	0.182414363198654
chrIII	3500000	3600000	0.00659033333333333	0.148302136647601	0.0944664295084035	0.00401777777777778	0.00412324196597353	0.00669579752152909	0.0024670913673598	0.188080289193303
chrIII	3600000	3700000	0.00716217391304348	0.168735938862691	0.102271046701631	0.00453048888888889	0.00341896030245747	0.00605064532661206	0.00374321361058601	0.191655710811974
chrIII	3700000	3800000	0.0086413768115942	0.150104142852324	0.0913650802287113	0.00539057777777778	0.00471186200378072	0.00796266103759714	0.00392951480781348	0.176031306001104
chrIII	3800000	3900000	0.00858865217391304	0.168394849904182	0.100451125839343	0.00489333333333333	0.00443896975425331	0.00813428859483302	0.00414968241965974	0.184424568905154
chrIII	3900000	4e+06	0.00667149275362319	0.157772784681875	0.0940818999465117	0.00381351111111111	0.00396492438563327	0.00682290602814535	0.00270656836798992	0.183585381222432
chrIII	4e+06	4100000	0.00747175362318841	0.173021989956753	0.097276353739558	0.00390115555555556	0.00410613421550095	0.0076767322831338	0.00336561940768746	0.176428656982017
chrIII	4100000	4200000	0.0062401884057971	0.174226042862128	0.0937058822627971	0.00353191111111111	0.00325547258979206	0.00596374988447805	0.00298471581600504	0.173627946738929
chrIII	4200000	4300000	0.00602430434782609	0.226670604771818	0.131314840441464	0.00367146666666667	0.0019942438563327	0.00434708153749212	0.00403006049149338	0.213325224781377
chrIII	4300000	4400000	0.00376488405797101	0.136794327391468	0.0794097618538812	0.00233724444444444	0.00233422495274102	0.00376186456626759	0.00143065910522999	0.1638330747594
chrIII	4400000	4500000	0.00844642028985507	0.167110855883657	0.0953660053091336	0.00446968888888889	0.00483793005671077	0.00881466145767696	0.0036084902331443	0.178194520883018
chrIII	4500000	4600000	0.00516211594202899	0.162644023890081	0.0877357613064298	0.00315502222222222	0.00281567107750473	0.00482276479731149	0.00234644486452426	0.171784224360366
chrIII	4600000	4700000	0.00717676811594203	0.163336330014614	0.0859075140712585	0.00385813333333333	0.00417358223062382	0.00749221701323251	0.00300318588531821	0.164115438279031
chrIII	4700000	4800000	0.00625852173913043	0.170061124880463	0.0906719694721142	0.00360231111111111	0.00322754253308129	0.00588375316110061	0.00303097920604915	0.167429688045223
chrIII	4800000	4900000	0.00713773913043478	0.17455474685309	0.0924262320136042	0.00396728888888889	0.00379742911153119	0.00696787935307708	0.00334031001890359	0.172575897737785
chrIII	4900000	5e+06	0.00625495652173913	0.180264424006313	0.0947079350873992	0.003208	0.00319994328922495	0.00624689981096408	0.00305501323251418	0.165387533626101
chrIII	5e+06	5100000	0.0041933768115942	0.14711869849802	0.0826522640531668	0.00275768888888889	0.00232386578449905	0.00375955370720437	0.00186951102709515	0.166140127242243
chrIII	5100000	5200000	0.00530691304347826	0.20281501529598	0.108814062814089	0.00302808888888889	0.00222000945179584	0.00449883360638521	0.00308690359168242	0.181123312064104
chrIII	5200000	5300000	0.00705488405797101	0.16616105031286	0.0915183909926301	0.00448942222222222	0.00358414933837429	0.00614961117412308	0.00347073471959672	0.162106710890878
chrIII	5300000	5400000	0.00470702898550725	0.153044928482956	0.0793138497295319	0.00264871111111111	0.00257307183364839	0.00463138970804453	0.00213395715185885	0.148019779418467
chrIII	5400000	5500000	0.0047415652173913	0.174204738655549	0.0898167783442219	0.00286595555555556	0.00226850661625709	0.00414411627809284	0.00247305860113422	0.164181621100807
chrIII	5500000	5600000	0.00394810144927536	0.151548862641794	0.0797039103445036	0.00246293333333333	0.00212333648393195	0.00360850459987398	0.00182476496534342	0.152790303764526
chrIII	5600000	5700000	0.00519728985507246	0.143425086121321	0.0816695108179131	0.00338666666666667	0.00285286389413989	0.00466348708254568	0.00234442596093258	0.162161929955459
chrIII	5700000	5800000	0.00516214492753623	0.155621879001256	0.0806474421070959	0.00323146666666667	0.00253603024574669	0.00446670850661626	0.00262611468178954	0.150543742418671
chrIII	5800000	5900000	0.00508714492753623	0.152019493518872	0.0813192511286616	0.00314151111111111	0.00275537807183365	0.00470101188825877	0.00233176685570258	0.155856155868144
chrIII	5900000	6e+06	0.00556398550724638	0.165446453780609	0.0894413556195778	0.0034416	0.00278864839319471	0.00491103390044108	0.00277533711405167	0.168605621431708
chrIII	6e+06	6100000	0.00658855072463768	0.158263560560364	0.0835300967691619	0.00401297777777778	0.00349211720226843	0.00606769014912834	0.00309643352236925	0.15784740595682
chrIII	6100000	6200000	0.00518379710144928	0.137041736133553	0.0747425956331742	0.00354151111111111	0.00286858223062382	0.00451086822096198	0.00231521487082546	0.154832649386179
chrIII	6200000	6300000	0.00504933333333333	0.1477424009206	0.0789480988525904	0.00323893333333333	0.00290739130434783	0.00471779130434783	0.00214194202898551	0.159184531315679
chrIII	6300000	6400000	0.00755627536231884	0.164202842327067	0.0899390140228949	0.00426488888888889	0.00391870510396975	0.00721009157739971	0.00363757025834909	0.161735345940044
chrIII	6400000	6500000	0.0043038115942029	0.140578885744423	0.0789850440522788	0.00274328888888889	0.00260439508506616	0.00416491779038017	0.00169941650913674	0.158461398902905
chrIII	6500000	6600000	0.00428498550724638	0.169628629865014	0.0947794433188326	0.00234417777777778	0.00236207939508507	0.00430288712455366	0.00192290611216131	0.159827881657828
chrIII	6600000	6700000	0.00750157971014493	0.128499228428563	0.0755595711846162	0.00507751111111111	0.00421416824196597	0.00663823684099979	0.00328741146817895	0.155537626169291
chrIII	6700000	6800000	0.0074201884057971	0.13219667546528	0.0782012320519441	0.00471626666666667	0.00402496219281664	0.00672888393194707	0.00339522621298047	0.152146573832214
chrIII	6800000	6900000	0.00880975362318841	0.128283931360638	0.0729309086658776	0.00587111111111111	0.00481692816635161	0.0077555706784289	0.0039928254568368	0.148662734107128
chrIII	6900000	7e+06	0.00842647826086956	0.129883190910261	0.0716704300587193	0.00575146666666667	0.00426053875236295	0.00693555034656585	0.00416593950850662	0.144313722570124
chrIII	7e+06	7100000	0.00937813043478261	0.121271066515565	0.0705141997591649	0.00603466666666667	0.00533568052930057	0.00867914429741651	0.00404244990548204	0.14346229822216
chrIII	7100000	7200000	0.0083073768115942	0.130884679329882	0.0723958081152743	0.00535271111111111	0.00471999054820416	0.00767465624868725	0.00358738626339004	0.148851044823404
chrIII	7200000	7300000	0.00831589855072464	0.125481332510813	0.0689716896273906	0.00538435555555556	0.00440118147448015	0.00733272446964923	0.00391471707624449	0.135836304324153
chrIII	7300000	7400000	0.00875349275362319	0.127376710814465	0.073925758816718	0.00578471111111111	0.0050398393194707	0.00800862096198278	0.00371365343415249	0.151785898276802
chrIII	7400000	7500000	0.00845707246376812	0.129192401678153	0.0708752203614705	0.00533386666666667	0.00449493383742911	0.00761813963453056	0.003962138626339	0.137468668136673
chrIII	7500000	7600000	0.00801288405797101	0.135996083210648	0.0763917674635124	0.00511484444444444	0.00423006616257089	0.00712810577609746	0.00378281789540013	0.14918793628693
chrIII	7600000	7700000	0.00930292753623188	0.132021147014485	0.0755799342195622	0.0059984	0.00496672967863894	0.00827125721487082	0.00433619785759294	0.1493486520506
chrIII	7700000	7800000	0.00831905797101449	0.128890462896576	0.0718534105277769	0.00567093333333333	0.00460458412098299	0.00725270875866415	0.00371447385003151	0.15300823930503
chrIII	7800000	7900000	0.00846791304347826	0.122074562544471	0.0695331559238365	0.00587448888888889	0.00471792060491493	0.00731134475950431	0.00374999243856333	0.148820967372201
chrIII	7900000	8e+06	0.00890971014492754	0.124567643632491	0.0712307251290394	0.00581475555555556	0.00502415879017013	0.00811911337954211	0.0038855513547574	0.144944040099683
chrIII	8e+06	8100000	0.00847598550724638	0.129948521826799	0.0698622720005115	0.00532942222222222	0.00473310964083176	0.00787967292585591	0.00374287586641462	0.139224466281971
chrIII	8100000	8200000	0.00792104347826087	0.121096658691594	0.0672099184889576	0.00519306666666667	0.00450684310018904	0.00723481991178324	0.00341420037807183	0.138770908869321
chrIII	8200000	8300000	0.0079394347826087	0.123953166020365	0.0692474532200805	0.00548586666666667	0.00427414933837429	0.00672771745431632	0.0036652854442344	0.143960739485198
chrIII	8300000	8400000	0.00832995652173913	0.120531288817839	0.0660537583441057	0.00592764444444444	0.00426997164461248	0.00667228372190716	0.00405998487712665	0.136758439036925
chrIII	8400000	8500000	0.00867165217391304	0.136181239561644	0.0754736688016847	0.00545137777777778	0.00439310018903592	0.00761337458517118	0.00427855198487713	0.143333093783687
chrIII	8500000	8600000	0.00821373913043478	0.127277707497193	0.0715642011947649	0.00516426666666667	0.00469022684310019	0.00773969930686831	0.00352351228733459	0.145093431026935
chrIII	8600000	8700000	0.00841004347826087	0.129540441632208	0.0733825736867855	0.00527324444444444	0.00459384688090737	0.0077306459147238	0.0038161965973535	0.144106296748815
chrIII	8700000	8800000	0.00797440579710145	0.122235721894084	0.0678845589728628	0.00556302222222222	0.00427775047258979	0.00668913404746902	0.00369665532451166	0.141943855412984
chrIII	8800000	8900000	0.00852002898550725	0.135090800393722	0.0748085852887298	0.00519217777777778	0.00437701323251418	0.00770486444024365	0.00414301575299307	0.140085974769932
chrIII	8900000	9e+06	0.00778930434782609	0.127061466374424	0.0713728810016513	0.00505653333333333	0.0042876370510397	0.00702040806553245	0.00350166729678639	0.143080535411941
chrIII	9e+06	9100000	0.00783714492753623	0.121137044455429	0.0693964117241952	0.00521884444444444	0.00431859168241966	0.00693689216551145	0.00351855324511657	0.141720523101921
chrIII	9100000	9200000	0.00842695652173913	0.130499051872331	0.0749161223711531	0.00534648888888889	0.00452164461247637	0.00760211224532661	0.00390531190926276	0.145845561123903
chrIII	9200000	9300000	0.00831805797101449	0.130019079079108	0.0737083973620556	0.00530044444444444	0.00440894139886578	0.00742655492543583	0.00390911657214871	0.144737392918296
chrIII	9300000	9400000	0.0087758115942029	0.14135426138109	0.0827208819768138	0.00556142222222222	0.00444509451795841	0.00765948388993909	0.00433071707624449	0.158752018708446
chrIII	9400000	9500000	0.00888486956521739	0.135882712880671	0.0789621042654566	0.00569617777777778	0.00477491493383743	0.00796360672127704	0.00410995463137996	0.156313679894747
chrIII	9500000	9600000	0.00869246376811594	0.125927103124331	0.0727044279783396	0.00567591111111111	0.00504192816635161	0.00805848082335644	0.00365053560176433	0.149586366685871
chrIII	9600000	9700000	0.007966	0.128968661837133	0.0711297066892422	0.00522471111111111	0.0042476370510397	0.00698892593992859	0.0037183629489603	0.142275406322558
chrIII	9700000	9800000	0.0092415652173913	0.125465272135854	0.072395296434731	0.00632924444444444	0.00533442344045369	0.00824674421340055	0.00390714177693762	0.157116035657792
chrIII	9800000	9900000	0.00776771014492754	0.127910227449384	0.0727081620130952	0.00521137777777778	0.00424170132325142	0.00679803369040118	0.00352600882167612	0.149522813184361
